,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
ZNF799|90576,ENSG00000196466,ZNF799,90576,19,-0.19,0.0067,0.046
AMY2B|280,ENSG00000240038,AMY2B,280,1,-0.44,0.0067,0.046
JMJD8|339123,ENSG00000161999,JMJD8,339123,16,0.2,0.0067,0.046
KRBA2|124751,ENSG00000184619,KRBA2,124751,17,-0.37,0.0067,0.046
LOC202181|202181,NA,NA,NA,NA,-0.38,0.0067,0.047
UBA7|7318,ENSG00000182179,UBA7,7318,3,0.26,0.0067,0.047
ZNF317|57693,ENSG00000130803,ZNF317,57693,19,-0.14,0.0068,0.047
KIAA1614|57710,ENSG00000135835,KIAA1614,57710,1,-0.51,0.0068,0.047
VWA5B2|90113,ENSG00000145198,VWA5B2,90113,3,-0.59,0.0068,0.047
CYP2E1|1571,ENSG00000130649,CYP2E1,1571,10,1.4,0.0068,0.047
TRPC4AP|26133,ENSG00000100991,TRPC4AP,26133,20,-0.12,0.0068,0.047
SLC15A3|51296,ENSG00000110446,SLC15A3,51296,11,0.35,0.0068,0.047
STAC|6769,ENSG00000144681,STAC,6769,3,0.72,0.0068,0.047
SLC2A12|154091,ENSG00000146411,SLC2A12,154091,6,0.54,0.0068,0.047
IFIT3|3437,ENSG00000119917,IFIT3,3437,10,0.36,0.0068,0.047
CWC22|57703,ENSG00000163510,CWC22,57703,2,-0.16,0.0068,0.047
FOLR2|2350,ENSG00000165457,FOLR2,2350,11,0.48,0.0068,0.047
RTDR1|27156,ENSG00000100218,RSPH14,27156,22,-0.57,0.0068,0.047
JARID2|3720,ENSG00000008083,JARID2,3720,6,-0.22,0.0068,0.047
LOC100132215|100132215,ENSG00000231609,,100132215,2,-0.49,0.0069,0.047
PCDH20|64881,ENSG00000280165,PCDH20,64881,13,1.1,0.0069,0.047
KCNJ11|3767,ENSG00000187486,KCNJ11,3767,11,-0.64,0.0069,0.047
LOC148413|148413,ENSG00000224870,,148413,1,0.2,0.0069,0.047
RHOC|389,ENSG00000155366,RHOC,389,1,0.23,0.0069,0.047
UBL4A|8266,ENSG00000102178,UBL4A,8266,X,0.2,0.0069,0.047
LOC648740|648740,NA,NA,NA,NA,-0.54,0.0069,0.047
LOC100101266|100101266,NA,NA,NA,NA,-0.44,0.0069,0.047
PRPF38B|55119,ENSG00000134186,PRPF38B,55119,1,-0.18,0.0069,0.047
ZNF321|399669,ENSG00000213801,ZNF321P,399669,19,-0.59,0.0069,0.047
C4orf41|60684,ENSG00000168538,TRAPPC11,60684,4,-0.2,0.0069,0.047
QPRT|23475,ENSG00000103485,QPRT,23475,16,0.34,0.0069,0.047
C3orf21|152002,ENSG00000173950,XXYLT1,152002,3,-0.27,0.0069,0.047
BMS1P4|729096,ENSG00000271816,,729096,10,-0.35,0.0069,0.047
IFIT2|3433,ENSG00000119922,IFIT2,3433,10,0.39,0.0069,0.047
TUBA3D|113457,ENSG00000075886,TUBA3D,113457,2,-0.67,0.0069,0.047
SH3GL1|6455,ENSG00000141985,SH3GL1,6455,19,-0.18,0.007,0.047
THSD1|55901,ENSG00000136114,THSD1,55901,13,0.46,0.007,0.047
MBL2|4153,ENSG00000165471,MBL2,4153,10,0.85,0.007,0.047
ZNF568|374900,ENSG00000198453,ZNF568,374900,19,-0.55,0.007,0.048
KCNU1|157855,ENSG00000215262,KCNU1,157855,8,1.1,0.007,0.048
NDUFAF1|51103,ENSG00000137806,NDUFAF1,51103,15,0.21,0.007,0.048
DDX43|55510,ENSG00000080007,DDX43,55510,6,0.75,0.007,0.048
ASPM|259266,ENSG00000066279,ASPM,259266,1,-0.51,0.007,0.048
TXNIP|10628,ENSG00000265972,TXNIP,10628,1,-0.42,0.007,0.048
HAL|3034,ENSG00000084110,HAL,3034,12,-1.1,0.007,0.048
DDR1|780,ENSG00000234078,DDR1,780,CHR_HSCHR6_MHC_MANN_CTG1,-0.64,0.007,0.048
OAS1|4938,ENSG00000089127,OAS1,4938,12,0.38,0.0071,0.048
ZNF142|7701,ENSG00000115568,ZNF142,7701,2,-0.18,0.0071,0.048
BCL2L11|10018,ENSG00000153094,BCL2L11,10018,2,-0.28,0.0071,0.048
GUF1|60558,ENSG00000151806,GUF1,60558,4,-0.17,0.0071,0.048
SFRS11|9295,ENSG00000116754,SRSF11,9295,1,-0.23,0.0071,0.048
ADAMTS15|170689,ENSG00000166106,ADAMTS15,170689,11,-0.62,0.0071,0.048
CCAR1|55749,ENSG00000060339,CCAR1,55749,10,-0.2,0.0071,0.048
PIM1|5292,ENSG00000137193,PIM1,5292,6,0.31,0.0071,0.048
C18orf45|85019,ENSG00000134490,TMEM241,85019,18,0.26,0.0071,0.048
CYP4F2|8529,ENSG00000186115,CYP4F2,8529,19,0.87,0.0071,0.048
RNF157|114804,ENSG00000141576,RNF157,114804,17,0.61,0.0071,0.048
AIMP2|7965,ENSG00000106305,AIMP2,7965,7,0.21,0.0072,0.048
C9orf43|257169,ENSG00000157653,C9orf43,257169,9,0.36,0.0072,0.048
C10orf35|219738,ENSG00000171224,C10orf35,219738,10,-0.67,0.0072,0.048
SEC13|6396,ENSG00000157020,SEC13,6396,3,0.17,0.0072,0.048
EARS2|124454,ENSG00000103356,EARS2,124454,16,0.2,0.0072,0.048
SH3BP5L|80851,ENSG00000175137,SH3BP5L,80851,1,-0.17,0.0072,0.049
MEOX2|4223,ENSG00000106511,MEOX2,4223,7,0.58,0.0072,0.049
DHX35|60625,ENSG00000101452,DHX35,60625,20,-0.18,0.0072,0.049
CXorf23|256643,ENSG00000173681,CXorf23,256643,X,-0.23,0.0072,0.049
PLGLA|285189,NA,NA,NA,NA,0.75,0.0072,0.049
ZNF287|57336,ENSG00000141040,ZNF287,57336,17,-0.54,0.0073,0.049
ZBED4|9889,ENSG00000100426,ZBED4,9889,22,-0.22,0.0073,0.049
RAET1E|135250,ENSG00000164520,RAET1E,135250,6,0.41,0.0073,0.049
SLC25A30|253512,ENSG00000174032,SLC25A30,253512,13,0.38,0.0073,0.049
HSD17B4|3295,ENSG00000133835,HSD17B4,3295,5,0.32,0.0073,0.049
ProSAPiP1|9762,ENSG00000088899,,9762,20,-0.29,0.0073,0.049
THNSL2|55258,ENSG00000144115,THNSL2,55258,2,0.55,0.0073,0.049
EDAR|10913,ENSG00000135960,EDAR,10913,2,-0.7,0.0073,0.049
LRRC56|115399,ENSG00000161328,LRRC56,115399,11,-0.4,0.0073,0.049
KIF22|3835,ENSG00000079616,KIF22,3835,16,0.24,0.0073,0.049
HMBS|3145,ENSG00000256269,HMBS,3145,11,0.2,0.0074,0.049
RAB11FIP5|26056,ENSG00000135631,RAB11FIP5,26056,2,-0.32,0.0074,0.049
TNRC6C|57690,ENSG00000078687,TNRC6C,57690,17,-0.25,0.0074,0.049
ACP1|52,ENSG00000143727,ACP1,52,2,-0.13,0.0074,0.049
LSM1|27257,ENSG00000175324,LSM1,27257,8,0.21,0.0074,0.049
PLCD4|84812,ENSG00000115556,PLCD4,84812,2,-0.34,0.0074,0.049
LRRK1|79705,ENSG00000154237,LRRK1,79705,15,-0.46,0.0074,0.049
HOXD4|3233,ENSG00000170166,HOXD4,3233,2,-0.64,0.0074,0.049
BEND7|222389,ENSG00000165626,BEND7,222389,10,-0.36,0.0074,0.049
NDUFAF2|91942,ENSG00000164182,NDUFAF2,91942,5,0.27,0.0074,0.049
STK3|6788,ENSG00000104375,STK3,6788,8,0.2,0.0074,0.05
ATAD3B|83858,ENSG00000160072,ATAD3B,83858,1,0.3,0.0075,0.05
SH2D5|400745,ENSG00000189410,SH2D5,400745,1,-0.58,0.0075,0.05
RNF219|79596,ENSG00000152193,RNF219,79596,13,-0.24,0.0075,0.05
HECTD2|143279,ENSG00000165338,HECTD2,143279,10,-0.34,0.0075,0.05
PLCXD1|55344,ENSG00000182378,PLCXD1,55344,X,-0.43,0.0075,0.05
C1orf204|284677,ENSG00000188004,C1orf204,284677,1,-0.54,0.0075,0.05
