,ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
VPS13B|157680,ENSG00000132549,VPS13B,157680,8,-0.2,0.0012,0.015
SLCO4C1|353189,ENSG00000173930,SLCO4C1,353189,5,-0.59,0.0012,0.015
C1S|716,ENSG00000182326,C1S,716,12,0.57,0.0012,0.015
SLC6A18|348932,ENSG00000164363,SLC6A18,348932,5,-1.2,0.0012,0.015
CCDC113|29070,ENSG00000103021,CCDC113,29070,16,0.46,0.0012,0.015
SURF6|6838,ENSG00000148296,SURF6,6838,9,-0.14,0.0012,0.015
C17orf60|284021,ENSG00000271605,MILR1,284021,17,0.34,0.0012,0.015
KHDRBS3|10656,ENSG00000131773,KHDRBS3,10656,8,0.25,0.0012,0.015
PIK3R4|30849,ENSG00000196455,PIK3R4,30849,3,-0.15,0.0012,0.015
HIST1H2BC|8347,ENSG00000180596,HIST1H2BC,8347,6,-0.4,0.0012,0.016
PFDN5|5204,ENSG00000123349,PFDN5,5204,12,0.19,0.0012,0.016
TICAM2|353376,ENSG00000243414,TICAM2,353376,5,0.26,0.0012,0.016
CDKN3|1033,ENSG00000100526,CDKN3,1033,14,0.34,0.0012,0.016
SLU7|10569,ENSG00000164609,SLU7,10569,5,0.12,0.0012,0.016
