ensembl_gene_id,hgnc_symbol,entrezgene,chromosome_name,logFC,p.val,q.value
CYB561D2|11068,ENSG00000271858,,11068,3,-0.23,0.00046,0.0073
FLG|2312,ENSG00000143631,FLG,2312,1,-1,0.00046,0.0073
RAD51L3|5892,ENSG00000185379,RAD51D,5892,17,0.23,0.00046,0.0074
FANCB|2187,ENSG00000181544,FANCB,2187,X,0.31,0.00047,0.0074
UBE2E2|7325,ENSG00000182247,UBE2E2,7325,3,-0.29,0.00047,0.0074
TYW1B|441250,ENSG00000277149,TYW1B,441250,7,0.34,0.00047,0.0074
PGLYRP4|57115,ENSG00000163218,PGLYRP4,57115,1,-0.83,0.00047,0.0074
ZNF541|84215,ENSG00000118156,ZNF541,84215,19,1,0.00047,0.0074
SPRR1B|6699,ENSG00000169469,SPRR1B,6699,1,-1,0.00047,0.0074
RPTN|126638,ENSG00000215853,RPTN,126638,1,-1.3,0.00047,0.0074
ASPSCR1|79058,ENSG00000169696,ASPSCR1,79058,17,0.27,0.00047,0.0074
MPP2|4355,ENSG00000108852,MPP2,4355,17,0.62,0.00048,0.0075
TMEM41A|90407,ENSG00000163900,TMEM41A,90407,3,0.21,0.00048,0.0075
POLR2H|5437,ENSG00000163882,POLR2H,5437,3,0.27,0.00048,0.0075
TGM1|7051,ENSG00000092295,TGM1,7051,14,-0.9,0.00048,0.0075
ZNF565|147929,ENSG00000196357,ZNF565,147929,19,0.2,0.00048,0.0075
LIMA1|51474,ENSG00000050405,LIMA1,51474,12,-0.32,0.00048,0.0075
C12orf65|91574,ENSG00000130921,C12orf65,91574,12,0.21,0.00048,0.0075
CCDC14|64770,ENSG00000175455,CCDC14,64770,3,0.29,0.00048,0.0075
LRRC27|80313,ENSG00000148814,LRRC27,80313,10,0.29,0.00048,0.0075
TMEM116|89894,ENSG00000198270,TMEM116,89894,12,0.47,0.00048,0.0075
KIAA0922|23240,ENSG00000121210,KIAA0922,23240,4,-0.24,0.00048,0.0075
C12orf57|113246,ENSG00000111678,C12orf57,113246,12,0.33,0.00049,0.0075
GLIPR1|11010,ENSG00000139278,GLIPR1,11010,12,-0.41,0.00049,0.0075
SFN|2810,ENSG00000175793,SFN,2810,1,-0.47,0.00049,0.0076
SLC39A2|29986,ENSG00000165794,SLC39A2,29986,14,-0.8,0.00049,0.0076
REV1|51455,ENSG00000135945,REV1,51455,2,0.19,0.00049,0.0076
C22orf39|128977,ENSG00000242259,C22orf39,128977,22,0.21,0.00049,0.0076
SH3TC2|79628,ENSG00000169247,SH3TC2,79628,5,-0.55,0.00049,0.0076
DDX26B|203522,ENSG00000165359,DDX26B,203522,X,0.37,0.00049,0.0076
CCDC117|150275,ENSG00000159873,CCDC117,150275,22,0.21,5e-04,0.0076
SBK1|388228,ENSG00000188322,SBK1,388228,16,0.71,5e-04,0.0076
C17orf81|23587,ENSG00000170291,ELP5,23587,17,0.22,5e-04,0.0077
DDX17|10521,ENSG00000100201,DDX17,10521,22,0.14,5e-04,0.0077
DBF4B|80174,ENSG00000161692,DBF4B,80174,17,0.27,5e-04,0.0077
ARL16|339231,ENSG00000214087,ARL16,339231,17,0.28,5e-04,0.0077
SESN2|83667,ENSG00000130766,SESN2,83667,1,-0.25,5e-04,0.0077
IFIT1|3434,ENSG00000185745,IFIT1,3434,10,-0.71,0.00051,0.0077
SEC22A|26984,ENSG00000121542,SEC22A,26984,3,0.17,0.00051,0.0077
RHEBL1|121268,ENSG00000167550,RHEBL1,121268,12,0.41,0.00051,0.0077
KCTD7|154881,ENSG00000243335,KCTD7,154881,7,0.29,0.00051,0.0077
IL1RL1|9173,ENSG00000115602,IL1RL1,9173,2,-0.77,0.00051,0.0078
TUBB6|84617,ENSG00000176014,TUBB6,84617,18,-0.33,0.00051,0.0078
P2RY6|5031,ENSG00000171631,P2RY6,5031,11,-0.5,0.00051,0.0078
JTB|10899,ENSG00000143543,JTB,10899,1,0.21,0.00051,0.0078
PDRG1|81572,ENSG00000088356,PDRG1,81572,20,0.24,0.00051,0.0078
EPHB3|2049,ENSG00000182580,EPHB3,2049,3,-0.48,0.00052,0.0078
MDH1B|130752,ENSG00000138400,MDH1B,130752,2,0.48,0.00052,0.0078
ACTR3B|57180,ENSG00000133627,ACTR3B,57180,7,0.28,0.00052,0.0079
SBSN|374897,ENSG00000189001,SBSN,374897,19,-1.2,0.00052,0.0079
CAP1|10487,ENSG00000131236,CAP1,10487,1,-0.21,0.00052,0.0079
CARD17|440068,ENSG00000255221,CARD17,440068,11,-0.65,0.00052,0.0079
ZBTB12|221527,ENSG00000234196,ZBTB12,221527,CHR_HSCHR6_MHC_MCF_CTG1,0.37,0.00052,0.0079
CDC6|990,ENSG00000094804,CDC6,990,17,0.29,0.00052,0.0079
TRA2B|6434,ENSG00000136527,TRA2B,6434,3,0.15,0.00052,0.0079
STARD7|56910,ENSG00000084090,STARD7,56910,2,0.19,0.00052,0.0079
STK38|11329,ENSG00000112079,STK38,11329,6,0.17,0.00053,0.0079
PITPNM2|57605,ENSG00000090975,PITPNM2,57605,12,-0.27,0.00053,0.0079
LCE2B|26239,ENSG00000159455,LCE2B,26239,1,-1.1,0.00053,0.008
KIAA1529|57653,ENSG00000255036,,57653,9,0.59,0.00053,0.008
ACSM3|6296,ENSG00000005187,ACSM3,6296,16,0.49,0.00053,0.008
C9orf169|375791,ENSG00000197191,CYSRT1,375791,9,-0.83,0.00053,0.008
LRP11|84918,ENSG00000120256,LRP11,84918,6,-0.25,0.00053,0.008
CHAF1A|10036,ENSG00000167670,CHAF1A,10036,19,0.28,0.00054,0.008
FAM117A|81558,ENSG00000121104,FAM117A,81558,17,0.34,0.00054,0.008
GATM|2628,ENSG00000171766,GATM,2628,15,0.65,0.00054,0.008
PLA2G4D|283748,ENSG00000159337,PLA2G4D,283748,15,-0.98,0.00054,0.008
ISCU|23479,ENSG00000136003,ISCU,23479,12,0.17,0.00054,0.008
COPS3|8533,ENSG00000141030,COPS3,8533,17,0.17,0.00054,0.0081
GPRC5B|51704,ENSG00000167191,GPRC5B,51704,16,0.55,0.00054,0.0081
ABCC5|10057,ENSG00000114770,ABCC5,10057,3,0.46,0.00054,0.0081
MDM1|56890,ENSG00000111554,MDM1,56890,12,0.34,0.00054,0.0081
DNAJC27|51277,ENSG00000115137,DNAJC27,51277,2,0.22,0.00055,0.0081
AP4E1|23431,ENSG00000081014,AP4E1,23431,15,-0.22,0.00055,0.0081
RIN3|79890,ENSG00000100599,RIN3,79890,14,-0.35,0.00055,0.0081
CLGN|1047,ENSG00000153132,CLGN,1047,4,0.94,0.00055,0.0081
TULP3|7289,ENSG00000078246,TULP3,7289,12,0.24,0.00055,0.0081
TK1|7083,ENSG00000167900,TK1,7083,17,0.3,0.00055,0.0081
CSPG5|10675,ENSG00000114646,CSPG5,10675,3,0.53,0.00055,0.0081
BRSK2|9024,ENSG00000174672,BRSK2,9024,11,0.65,0.00055,0.0082
C12orf41|54934,ENSG00000139620,KANSL2,54934,12,0.18,0.00055,0.0082
TIMELESS|8914,ENSG00000111602,TIMELESS,8914,12,0.25,0.00056,0.0082
ARHGAP33|115703,ENSG00000004777,ARHGAP33,115703,19,0.41,0.00056,0.0082
NOVA1|4857,ENSG00000139910,NOVA1,4857,14,0.67,0.00056,0.0082
PPAP2C|8612,ENSG00000141934,PLPP2,8612,19,0.36,0.00056,0.0082
COQ5|84274,ENSG00000110871,COQ5,84274,12,0.17,0.00056,0.0083
CD36|948,ENSG00000135218,CD36,948,7,-0.63,0.00057,0.0083
SDR9C7|121214,ENSG00000170426,SDR9C7,121214,12,-1,0.00057,0.0083
CNDP2|55748,ENSG00000133313,CNDP2,55748,18,-0.27,0.00057,0.0084
BACH1|571,ENSG00000156273,BACH1,571,21,-0.3,0.00057,0.0084
TMEM154|201799,ENSG00000170006,TMEM154,201799,4,-0.48,0.00057,0.0084
C1orf203|84852,ENSG00000203865,ATP1A1-AS1,84852,1,0.28,0.00057,0.0084
ZNF525|170958,NA,NA,NA,NA,0.58,0.00058,0.0084
NIPAL1|152519,ENSG00000163293,NIPAL1,152519,4,-0.62,0.00058,0.0084
FBN3|84467,ENSG00000142449,FBN3,84467,19,0.87,0.00058,0.0084
TRIM29|23650,ENSG00000137699,TRIM29,23650,11,-0.46,0.00058,0.0084
C22orf31|25770,ENSG00000100249,C22orf31,25770,22,0.51,0.00058,0.0085
C16orf46|123775,ENSG00000166455,C16orf46,123775,16,0.26,0.00059,0.0085
ATAD2|29028,ENSG00000156802,ATAD2,29028,8,0.29,0.00059,0.0085
SLC44A5|204962,ENSG00000137968,SLC44A5,204962,1,-0.72,0.00059,0.0086
CHST6|4166,ENSG00000183196,CHST6,4166,16,0.64,0.00059,0.0086
ATXN7L3|56970,ENSG00000087152,ATXN7L3,56970,17,-0.13,0.00059,0.0086
PGPEP1|54858,ENSG00000130517,PGPEP1,54858,19,0.4,6e-04,0.0086
RPS10P7|376693,NA,NA,NA,NA,0.29,6e-04,0.0087
TMEM194A|23306,ENSG00000166881,NEMP1,23306,12,0.31,6e-04,0.0087
KIAA2026|158358,ENSG00000183354,KIAA2026,158358,9,-0.31,6e-04,0.0087
KLHDC3|116138,ENSG00000124702,KLHDC3,116138,6,0.2,6e-04,0.0087
SAMD1|90378,NA,NA,NA,NA,0.18,6e-04,0.0087
FERMT1|55612,ENSG00000101311,FERMT1,55612,20,-0.4,0.00061,0.0087
WDFY2|115825,ENSG00000139668,WDFY2,115825,13,-0.24,0.00061,0.0087
SHC1|6464,ENSG00000160691,SHC1,6464,1,-0.23,0.00061,0.0087
ZNF238|10472,ENSG00000179456,ZBTB18,10472,1,0.39,0.00061,0.0087
CHMP2B|25978,ENSG00000083937,CHMP2B,25978,3,-0.18,0.00061,0.0087
ZDHHC11|79844,ENSG00000188818,ZDHHC11,79844,5,0.71,0.00061,0.0087
STAG3|10734,ENSG00000066923,STAG3,10734,7,0.92,0.00062,0.0088
C16orf59|80178,ENSG00000162062,C16orf59,80178,16,0.33,0.00062,0.0088
SAMHD1|25939,ENSG00000101347,SAMHD1,25939,20,-0.5,0.00062,0.0088
CCDC58|131076,ENSG00000160124,CCDC58,131076,3,0.25,0.00062,0.0088
FEM1C|56929,ENSG00000145780,FEM1C,56929,5,-0.22,0.00062,0.0089
NXT1|29107,ENSG00000132661,NXT1,29107,20,0.22,0.00062,0.0089
COMMD2|51122,ENSG00000114744,COMMD2,51122,3,0.2,0.00062,0.0089
CTR9|9646,ENSG00000198730,CTR9,9646,11,-0.18,0.00062,0.0089
CCDC151|115948,ENSG00000198003,CCDC151,115948,19,0.59,0.00062,0.0089
TMEM14A|28978,ENSG00000096092,TMEM14A,28978,6,0.31,0.00063,0.0089
CENPA|1058,ENSG00000115163,CENPA,1058,2,0.27,0.00063,0.0089
ZNF507|22847,ENSG00000168813,ZNF507,22847,19,0.23,0.00063,0.009
EIF2B5|8893,ENSG00000145191,EIF2B5,8893,3,0.19,0.00064,0.009
AKNAD1|254268,ENSG00000162641,AKNAD1,254268,1,-0.69,0.00064,0.009
C19orf57|79173,ENSG00000132016,C19orf57,79173,19,0.48,0.00064,0.009
C8orf44|56260,ENSG00000213865,C8orf44,56260,8,0.28,0.00064,0.009
DDX12|440081,NA,NA,NA,NA,0.36,0.00064,0.0091
NASP|4678,ENSG00000132780,NASP,4678,1,0.23,0.00064,0.0091
FAM174B|400451,ENSG00000185442,FAM174B,400451,15,0.39,0.00065,0.0091
MDH1|4190,ENSG00000014641,MDH1,4190,2,0.16,0.00065,0.0091
MAPK6|5597,ENSG00000069956,MAPK6,5597,15,-0.31,0.00065,0.0091
MRPL11|65003,ENSG00000174547,MRPL11,65003,11,0.27,0.00065,0.0091
PRKAB1|5564,ENSG00000111725,PRKAB1,5564,12,0.18,0.00065,0.0091
PKP1|5317,ENSG00000081277,PKP1,5317,1,-0.48,0.00065,0.0091
DDX60|55601,ENSG00000137628,DDX60,55601,4,-0.53,0.00065,0.0092
LACTB|114294,ENSG00000103642,LACTB,114294,15,-0.2,0.00066,0.0092
OPTN|10133,ENSG00000123240,OPTN,10133,10,-0.26,0.00066,0.0092
MDFI|4188,ENSG00000112559,MDFI,4188,6,-0.41,0.00066,0.0092
OR7E91P|79315,NA,NA,NA,NA,-0.61,0.00066,0.0092
SYNGR1|9145,ENSG00000100321,SYNGR1,9145,22,0.53,0.00066,0.0093
GPR1|2825,ENSG00000183671,GPR1,2825,2,-0.73,0.00067,0.0093
RSAD2|91543,ENSG00000134321,RSAD2,91543,2,-0.69,0.00067,0.0093
PYGO2|90780,ENSG00000163348,PYGO2,90780,1,0.15,0.00067,0.0093
TRIM46|80128,ENSG00000163462,TRIM46,80128,1,0.39,0.00067,0.0093
C9orf98|158067,ENSG00000165695,AK8,158067,9,0.59,0.00067,0.0093
FARP1|10160,ENSG00000152767,FARP1,10160,13,0.46,0.00067,0.0093
TSNARE1|203062,ENSG00000171045,TSNARE1,203062,8,0.28,0.00067,0.0093
VWA5B2|90113,ENSG00000145198,VWA5B2,90113,3,0.61,0.00068,0.0094
HTR7|3363,ENSG00000148680,HTR7,3363,10,-0.75,0.00068,0.0094
FAM27C|100132948,NA,NA,NA,NA,0.49,0.00069,0.0095
SIK3|23387,ENSG00000160584,SIK3,23387,11,-0.2,0.00069,0.0095
ABI2|10152,ENSG00000138443,ABI2,10152,2,0.24,0.00069,0.0095
ALPP|250,ENSG00000163283,ALPP,250,2,-0.85,0.00069,0.0096
ZNFX1|57169,ENSG00000124201,ZNFX1,57169,20,-0.29,0.00069,0.0096
HSFX2|100130086,ENSG00000268738,HSFX2,100130086,X,0.34,7e-04,0.0096
RNF32|140545,ENSG00000105982,RNF32,140545,7,0.36,7e-04,0.0096
CLDN3|1365,ENSG00000165215,CLDN3,1365,7,1.1,7e-04,0.0096
TRIM21|6737,ENSG00000132109,TRIM21,6737,11,-0.31,7e-04,0.0096
SDHAP1|255812,ENSG00000185485,SDHAP1,255812,3,0.33,7e-04,0.0096
TMPRSS13|84000,ENSG00000137747,TMPRSS13,84000,11,-0.56,7e-04,0.0096
KRBA2|124751,ENSG00000184619,KRBA2,124751,17,0.42,7e-04,0.0096
FBL|2091,ENSG00000105202,FBL,2091,19,0.27,7e-04,0.0096
KCNIP3|30818,ENSG00000115041,KCNIP3,30818,2,0.49,7e-04,0.0096
LIG1|3978,ENSG00000105486,LIG1,3978,19,0.26,7e-04,0.0096
SAMD9L|219285,ENSG00000177409,SAMD9L,219285,7,-0.51,0.00071,0.0097
DAPK1|1612,ENSG00000196730,DAPK1,1612,9,-0.46,0.00071,0.0097
TMEM115|11070,ENSG00000126062,TMEM115,11070,3,-0.16,0.00071,0.0097
PCP2|126006,ENSG00000174788,PCP2,126006,19,0.61,0.00071,0.0097
RNF141|50862,ENSG00000110315,RNF141,50862,11,-0.23,0.00071,0.0097
TRIM37|4591,ENSG00000108395,TRIM37,4591,17,0.18,0.00071,0.0097
EMR2|30817,ENSG00000127507,ADGRE2,30817,19,-0.39,0.00071,0.0097
IFIT5|24138,ENSG00000152778,IFIT5,24138,10,-0.33,0.00072,0.0097
INPP5F|22876,ENSG00000198825,INPP5F,22876,10,0.26,0.00072,0.0097
GUSBL2|375513,NA,NA,NA,NA,0.27,0.00072,0.0097
LOC541473|541473,ENSG00000146722,,541473,7,0.67,0.00072,0.0097
PPOX|5498,ENSG00000143224,PPOX,5498,1,0.23,0.00072,0.0097
NFKBIL2|4796,ENSG00000160949,TONSL,4796,8,0.3,0.00072,0.0097
ST20|400410,ENSG00000180953,ST20,400410,15,0.33,0.00072,0.0097
C2orf48|348738,NA,NA,NA,NA,0.53,0.00072,0.0098
SCN3B|55800,ENSG00000166257,SCN3B,55800,11,-0.62,0.00072,0.0098
WDYHV1|55093,ENSG00000156795,WDYHV1,55093,8,0.21,0.00072,0.0098
SLC7A2|6542,ENSG00000003989,SLC7A2,6542,8,0.72,0.00073,0.0098
CPEB1|64506,ENSG00000277445,CPEB1,64506,CHR_HSCHR15_5_CTG8,0.7,0.00073,0.0098
CDC45|8318,ENSG00000093009,CDC45,8318,22,0.29,0.00073,0.0098
COPS7B|64708,ENSG00000144524,COPS7B,64708,2,0.18,0.00073,0.0098
ANAPC16|119504,ENSG00000166295,ANAPC16,119504,10,0.18,0.00073,0.0098
RAB38|23682,ENSG00000123892,RAB38,23682,11,-0.52,0.00073,0.0098
EBF4|57593,ENSG00000088881,EBF4,57593,20,0.46,0.00073,0.0098
NAT14|57106,ENSG00000090971,NAT14,57106,19,0.38,0.00074,0.0099
KYNU|8942,ENSG00000115919,KYNU,8942,2,-0.65,0.00074,0.0099
GATS|352954,ENSG00000239521,GATS,352954,7,0.43,0.00074,0.0099
IFT81|28981,ENSG00000122970,IFT81,28981,12,0.27,0.00074,0.0099
C10orf28|27291,ENSG00000166024,R3HCC1L,27291,10,0.15,0.00075,0.01
CHCHD10|400916,ENSG00000250479,CHCHD10,400916,22,0.41,0.00075,0.01
CENPO|79172,ENSG00000138092,CENPO,79172,2,0.21,0.00075,0.01
CDK7|1022,ENSG00000134058,CDK7,1022,5,-0.2,0.00075,0.01
DPCD|25911,ENSG00000166171,DPCD,25911,10,0.27,0.00075,0.01
METTL2A|339175,ENSG00000087995,METTL2A,339175,17,0.15,0.00075,0.01
SSH3|54961,ENSG00000172830,SSH3,54961,11,-0.27,0.00075,0.01
PNPLA1|285848,ENSG00000180316,PNPLA1,285848,6,-0.83,0.00075,0.01
INE1|8552,ENSG00000224975,INE1,8552,X,-0.37,0.00076,0.01
B3GNTL1|146712,ENSG00000175711,B3GNTL1,146712,17,0.28,0.00076,0.01
FXR2|9513,ENSG00000129245,FXR2,9513,17,0.14,0.00076,0.01
NPEPPS|9520,ENSG00000141279,NPEPPS,9520,17,-0.21,0.00076,0.01
C10orf99|387695,ENSG00000188373,C10orf99,387695,10,-0.94,0.00076,0.01
LOC729678|729678,ENSG00000245060,LINC00847,729678,5,0.25,0.00077,0.01
BBOX1|8424,ENSG00000129151,BBOX1,8424,11,-0.76,0.00077,0.01
PLXDC2|84898,ENSG00000120594,PLXDC2,84898,10,-0.46,0.00077,0.01
ZCCHC6|79670,ENSG00000083223,ZCCHC6,79670,9,-0.25,0.00077,0.01
C1orf112|55732,ENSG00000000460,C1orf112,55732,1,0.25,0.00077,0.01
GTF2E1|2960,ENSG00000153767,GTF2E1,2960,3,0.18,0.00077,0.01
PNMA6A|84968,ENSG00000235961,PNMA6A,84968,X,0.59,0.00077,0.01
ITM2B|9445,ENSG00000136156,ITM2B,9445,13,-0.24,0.00078,0.01
MORC2|22880,ENSG00000133422,MORC2,22880,22,0.16,0.00079,0.01
WARS|7453,ENSG00000140105,WARS,7453,14,-0.54,0.00079,0.01
GFOD1|54438,ENSG00000145990,GFOD1,54438,6,-0.32,0.00079,0.01
WDR85|92715,ENSG00000148399,DPH7,92715,9,0.27,0.00079,0.01
NUP43|348995,ENSG00000120253,NUP43,348995,6,0.19,8e-04,0.01
ARF4|378,ENSG00000168374,ARF4,378,3,-0.19,8e-04,0.01
C21orf58|54058,ENSG00000160298,C21orf58,54058,21,0.35,8e-04,0.01
SIVA1|10572,ENSG00000184990,SIVA1,10572,14,0.24,8e-04,0.01
C17orf76|388341,ENSG00000181350,LRRC75A,388341,17,0.46,8e-04,0.01
KCNK6|9424,ENSG00000099337,KCNK6,9424,19,-0.34,8e-04,0.01
TOPBP1|11073,ENSG00000163781,TOPBP1,11073,3,0.27,8e-04,0.01
C14orf159|80017,ENSG00000133943,C14orf159,80017,14,0.23,0.00081,0.01
MLLT1|4298,ENSG00000130382,MLLT1,4298,19,0.17,0.00081,0.01
RUVBL1|8607,ENSG00000175792,RUVBL1,8607,3,0.2,0.00081,0.011
FAM114A2|10827,ENSG00000055147,FAM114A2,10827,5,-0.18,0.00081,0.011
SLC2A11|66035,ENSG00000133460,SLC2A11,66035,22,0.37,0.00081,0.011
TM4SF19|116211,ENSG00000145107,TM4SF19,116211,3,-0.73,0.00081,0.011
FAM71E1|112703,ENSG00000142530,FAM71E1,112703,19,0.49,0.00082,0.011
C3orf26|84319,ENSG00000184220,CMSS1,84319,3,0.24,0.00082,0.011
ZNF37B|100129482,ENSG00000234420,ZNF37BP,100129482,10,0.35,0.00082,0.011
HMGB2|3148,ENSG00000164104,HMGB2,3148,4,0.31,0.00082,0.011
ZNF230|7773,ENSG00000159882,ZNF230,7773,19,0.23,0.00083,0.011
TRIM59|286827,ENSG00000213186,TRIM59,286827,3,0.32,0.00083,0.011
LYNX1|66004,ENSG00000180155,LYNX1,66004,8,-0.73,0.00083,0.011
NRBF2|29982,ENSG00000148572,NRBF2,29982,10,-0.22,0.00083,0.011
MEIS1|4211,ENSG00000143995,MEIS1,4211,2,0.39,0.00083,0.011
PPP1R16A|84988,ENSG00000160972,PPP1R16A,84988,8,0.24,0.00083,0.011
ANXA3|306,ENSG00000138772,ANXA3,306,4,-0.49,0.00083,0.011
FCGR3B|2215,ENSG00000162747,FCGR3B,2215,1,-0.72,0.00083,0.011
MECOM|2122,ENSG00000085276,MECOM,2122,3,0.56,0.00083,0.011
TCEA3|6920,ENSG00000204219,TCEA3,6920,1,0.53,0.00083,0.011
SAE1|10055,ENSG00000142230,SAE1,10055,19,0.15,0.00084,0.011
HLA-E|3133,ENSG00000230254,HLA-E,3133,CHR_HSCHR6_MHC_SSTO_CTG1,-0.27,0.00084,0.011
ARAP2|116984,ENSG00000047365,ARAP2,116984,4,-0.34,0.00084,0.011
MLF1IP|79682,ENSG00000151725,CENPU,79682,4,0.32,0.00084,0.011
NTS|4922,ENSG00000133636,NTS,4922,12,1.5,0.00084,0.011
GPR77|27202,ENSG00000134830,C5AR2,27202,19,-0.52,0.00084,0.011
LDHC|3948,ENSG00000166796,LDHC,3948,11,0.83,0.00084,0.011
SEZ6L2|26470,ENSG00000174938,SEZ6L2,26470,16,0.59,0.00084,0.011
LOC221442|221442,ENSG00000161912,ADCY10P1,221442,6,0.54,0.00084,0.011
IGFL1|374918,ENSG00000188293,IGFL1,374918,19,-1.1,0.00085,0.011
FLRT1|23769,ENSG00000126500,FLRT1,23769,11,0.46,0.00085,0.011
ACTR2|10097,ENSG00000138071,ACTR2,10097,2,-0.18,0.00085,0.011
TRMT61B|55006,ENSG00000171103,TRMT61B,55006,2,0.16,0.00085,0.011
DCUN1D3|123879,ENSG00000188215,DCUN1D3,123879,16,-0.28,0.00085,0.011
PIGG|54872,ENSG00000174227,PIGG,54872,4,-0.19,0.00085,0.011
KRT10|3858,ENSG00000186395,KRT10,3858,17,-0.85,0.00085,0.011
PGS1|9489,ENSG00000087157,PGS1,9489,17,0.17,0.00086,0.011
BZW1|9689,ENSG00000082153,BZW1,9689,2,-0.19,0.00086,0.011
SHROOM2|357,ENSG00000146950,SHROOM2,357,X,-0.32,0.00086,0.011
KIAA1539|80256,ENSG00000005238,FAM214B,80256,9,-0.31,0.00086,0.011
FIZ1|84922,ENSG00000179943,FIZ1,84922,19,0.18,0.00086,0.011
VPS11|55823,ENSG00000160695,VPS11,55823,11,-0.16,0.00086,0.011
CBLN2|147381,ENSG00000141668,CBLN2,147381,18,0.95,0.00086,0.011
RBMX|27316,ENSG00000147274,RBMX,27316,X,0.13,0.00087,0.011
RAB11FIP5|26056,ENSG00000135631,RAB11FIP5,26056,2,-0.23,0.00087,0.011
MPP1|4354,ENSG00000130830,MPP1,4354,X,-0.35,0.00087,0.011
KIAA2022|340533,ENSG00000050030,KIAA2022,340533,X,0.87,0.00088,0.011
SLC2A4|6517,ENSG00000181856,SLC2A4,6517,17,0.62,0.00088,0.011
EEA1|8411,ENSG00000102189,EEA1,8411,12,-0.27,0.00088,0.011
UBE2S|27338,ENSG00000108106,UBE2S,27338,19,0.32,0.00088,0.011
MXD1|4084,ENSG00000059728,MXD1,4084,2,-0.4,0.00088,0.011
TRIM65|201292,ENSG00000141569,TRIM65,201292,17,0.17,0.00088,0.011
DUSP6|1848,ENSG00000139318,DUSP6,1848,12,-0.4,0.00088,0.011
AMD1|262,ENSG00000123505,AMD1,262,6,-0.18,0.00088,0.011
ZNF185|7739,ENSG00000147394,ZNF185,7739,X,-0.45,0.00088,0.011
CCDC127|133957,ENSG00000164366,CCDC127,133957,5,0.25,0.00089,0.011
CCBP2|1238,ENSG00000144648,ACKR2,1238,3,-0.56,0.00089,0.011
CCDC150|284992,ENSG00000144395,CCDC150,284992,2,0.43,0.00089,0.011
PRMT1|3276,ENSG00000126457,PRMT1,3276,19,0.19,0.00089,0.011
GINS4|84296,ENSG00000147536,GINS4,84296,8,0.35,0.00089,0.011
TCP10L|140290,ENSG00000242220,TCP10L,140290,21,0.48,9e-04,0.011
NSMCE4A|54780,ENSG00000107672,NSMCE4A,54780,10,0.2,9e-04,0.011
OSTalpha|200931,ENSG00000163959,SLC51A,200931,3,0.44,9e-04,0.011
EPS8L2|64787,ENSG00000177106,EPS8L2,64787,11,-0.29,9e-04,0.011
PARP2|10038,ENSG00000129484,PARP2,10038,14,0.2,9e-04,0.011
ACTN1|87,ENSG00000072110,ACTN1,87,14,-0.36,0.00091,0.011
C17orf53|78995,ENSG00000125319,C17orf53,78995,17,0.29,0.00091,0.011
SC65|10609,ENSG00000141696,P3H4,10609,17,0.34,0.00091,0.011
TPK1|27010,ENSG00000196511,TPK1,27010,7,-0.33,0.00091,0.011
RABL2B|11158,ENSG00000079974,RABL2B,11158,22,0.22,0.00091,0.011
DDAH1|23576,ENSG00000153904,DDAH1,23576,1,0.45,0.00091,0.011
MYB|4602,ENSG00000118513,MYB,4602,6,0.66,0.00091,0.011
LOC401431|401431,ENSG00000204934,ATP6V0E2-AS1,401431,7,0.51,0.00091,0.011
PISD|23761,ENSG00000241878,PISD,23761,22,0.16,0.00091,0.011
IRX6|79190,ENSG00000159387,IRX6,79190,16,0.97,0.00091,0.011
AK3|50808,ENSG00000147853,AK3,50808,9,-0.25,0.00092,0.011
RNF7|9616,ENSG00000114125,RNF7,9616,3,0.2,0.00092,0.011
C5orf53|492311,ENSG00000182700,IGIP,492311,5,0.23,0.00092,0.011
ZNF550|162972,ENSG00000251369,ZNF550,162972,19,0.29,0.00092,0.011
LOC220594|220594,NA,NA,NA,NA,0.6,0.00092,0.011
CPEB4|80315,ENSG00000113742,CPEB4,80315,5,-0.35,0.00092,0.011
APBA3|9546,ENSG00000011132,APBA3,9546,19,0.19,0.00092,0.011
GPR172B|55065,ENSG00000132517,SLC52A1,55065,17,0.49,0.00093,0.011
HSDL1|83693,ENSG00000103160,HSDL1,83693,16,0.16,0.00093,0.011
BBS1|582,ENSG00000174483,BBS1,582,11,0.25,0.00094,0.011
MPZL3|196264,ENSG00000160588,MPZL3,196264,11,-0.48,0.00094,0.011
ORC6L|23594,ENSG00000091651,ORC6,23594,16,0.28,0.00094,0.011
RNF149|284996,ENSG00000163162,RNF149,284996,2,-0.19,0.00094,0.011
PRIM2|5558,ENSG00000146143,PRIM2,5558,6,0.23,0.00094,0.011
PPM1N|147699,ENSG00000213889,PPM1N,147699,19,0.4,0.00094,0.011
FBXO43|286151,ENSG00000156509,FBXO43,286151,8,0.49,0.00094,0.011
ACADS|35,ENSG00000122971,ACADS,35,12,0.28,0.00095,0.011
ACTR1B|10120,ENSG00000115073,ACTR1B,10120,2,0.2,0.00095,0.011
SLC16A1|6566,ENSG00000155380,SLC16A1,6566,1,-0.32,0.00095,0.011
C19orf36|113177,ENSG00000099840,IZUMO4,113177,19,0.46,0.00095,0.011
RGS9BP|388531,ENSG00000186326,RGS9BP,388531,19,0.44,0.00095,0.012
C4orf46|201725,ENSG00000205208,C4orf46,201725,4,0.23,0.00095,0.012
PHTF1|10745,ENSG00000116793,PHTF1,10745,1,0.26,0.00096,0.012
LOC100129534|100129534,ENSG00000269896,,100129534,1,0.55,0.00096,0.012
